tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
nla-digbench-scaling/egcd2-ll_valuebound50.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.695787013	914.2229510319994	753.487872	cloud-23979	TIMEOUT (ERROR (inner timeout, after parsing finished))	935.102672536	914.638713614997	765.198336	cloud-23979	ERROR (server error, after parsing finished)	20.642262559	11.286563980999745	631.398400	cloud-23979	TIMEOUT	990.286541707	973.8913746240141	697.008128	cloud-23933
nla-digbench-scaling/egcd3-ll_unwindbound1.yml	false	false(unreach-call)	21.005182791	11.384070311999949	663.429120	cloud-24259	false(unreach-call)	26.351084117	14.483825488990988	601.313280	cloud-24261	false(unreach-call)	27.825252159	15.230154634999053	649.490432	cloud-23979	false(unreach-call)	24.214370682	13.24695079898811	630.935552	cloud-23980
nla-digbench-scaling/egcd3-ll_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	125.145294833	108.78218819999893	666.468352	cloud-24259	ERROR (solver error, after parsing finished)	144.087595758	125.78153310699781	641.499136	cloud-23933	ERROR (solver error, after parsing finished)	28.982347944	17.143320742998185	616.435712	cloud-23979	ERROR (solver error, after parsing finished)	27.254025787	16.41392885299865	602.165248	cloud-23933
nla-digbench-scaling/egcd3-ll_unwindbound100.yml	false	ERROR (solver error, after parsing finished)	162.273865085	145.39440872600062	639.234048	cloud-23979	ERROR (solver error, after parsing finished)	166.52210432	149.4830480399978	666.595328	cloud-23979	ERROR (solver error, after parsing finished)	49.862355717	37.71080247300415	637.829120	cloud-24259	TIMEOUT	990.234013114	975.6654643410002	608.260096	cloud-23982
nla-digbench-scaling/egcd3-ll_unwindbound2.yml	false	false(unreach-call)	25.522144469	13.894495177999488	647.876608	cloud-24259	false(unreach-call)	27.529450656	14.905936021008529	645.677056	cloud-24261	false(unreach-call)	25.382389698	13.956381052999859	652.836864	cloud-23933	false(unreach-call)	29.347051153	16.344291674002307	590.962688	cloud-23980
nla-digbench-scaling/egcd3-ll_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	168.536040661	150.0564511299999	627.482624	cloud-23979	ERROR (solver error, after parsing finished)	176.644830853	158.51850696399924	654.917632	cloud-24276	ERROR (solver error, after parsing finished)	43.087837102	32.04428149500018	641.781760	cloud-23979	ERROR (solver error, after parsing finished)	137.210298186	125.4982880380121	629.456896	cloud-23982
nla-digbench-scaling/egcd3-ll_unwindbound5.yml	false	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.256841705	915.6377760749965	661.991424	cloud-24259	ERROR (solver error, after parsing finished)	150.269941025	130.66408540499833	623.292416	cloud-24276	ERROR (solver error, after parsing finished)	30.662680443	18.08824787499907	620.613632	cloud-23979	ERROR (solver error, after parsing finished)	119.726320198	109.34681033299421	616.112128	cloud-23933
nla-digbench-scaling/egcd3-ll_unwindbound50.yml	false	ERROR (solver error, after parsing finished)	155.893141073	138.50293830400005	671.891456	cloud-23979	ERROR (solver error, after parsing finished)	160.494290679	143.1992379469957	673.886208	cloud-24276	ERROR (solver error, after parsing finished)	45.846687003	33.84345530399969	637.956096	cloud-23979	ERROR (solver error, after parsing finished)	113.797242154	102.59876924799755	615.952384	cloud-23979
nla-digbench-scaling/egcd3-ll_valuebound1.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	936.643790003	916.707150794	602.476544	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	936.516853723	918.3550056849999	611.360768	cloud-23979	ERROR (solver error, after parsing finished)	26.15549632	15.454588284002966	646.361088	cloud-23979	TIMEOUT	990.225252245	976.9989165709994	551.014400	cloud-23982
nla-digbench-scaling/egcd3-ll_valuebound10.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	930.521590087	914.5370791829992	733.773824	cloud-24259	TIMEOUT (ERROR (inner timeout, after parsing finished))	932.670661609	915.0993419959996	726.642688	cloud-24261	ERROR (solver error, after parsing finished)	31.688175793	18.697959814002388	616.624128	cloud-24259	TIMEOUT	990.311117446	973.7462888010195	699.396096	cloud-23938
nla-digbench-scaling/egcd3-ll_valuebound100.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.914887997	915.80257845	711.380992	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	935.434500791	916.5333060529993	733.126656	cloud-23933	ERROR (solver error, after parsing finished)	27.937593816	16.640742054999464	653.217792	cloud-23979	TIMEOUT	990.235794204	975.6760679710133	701.468672	cloud-23982
nla-digbench-scaling/egcd3-ll_valuebound2.yml	true	ERROR (solver error, after parsing finished)	35.277740587	20.782228524000175	662.204416	cloud-24259	ERROR (solver error, after parsing finished)	41.606081695	24.713915739001095	633.970688	cloud-23979	ERROR (solver error, after parsing finished)	33.921364996	20.190050633998908	615.997440	cloud-24259	ERROR (solver error, after parsing finished)	24.546546923	13.230710030999035	619.950080	cloud-23938
nla-digbench-scaling/egcd3-ll_valuebound20.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	932.771400853	915.2806693480015	745.787392	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	935.814618384	916.0461871540028	715.603968	cloud-23933	ERROR (solver error, after parsing finished)	26.542433857	15.56005053699846	646.189056	cloud-23979	TIMEOUT	990.278195119	975.3137499620207	682.672128	cloud-23938
nla-digbench-scaling/egcd3-ll_valuebound5.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.795855008	915.0333586310007	722.448384	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	941.95358432	919.439352292	718.766080	cloud-23933	ERROR (solver error, after parsing finished)	29.092078122	17.20211710600006	653.565952	cloud-23933	TIMEOUT	990.296824901	974.9138879469829	709.292032	cloud-23979
nla-digbench-scaling/egcd3-ll_valuebound50.yml	true	TIMEOUT (ERROR (inner timeout, after parsing finished))	933.27840467	915.5607256399999	677.769216	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	934.515604952	916.3783383580012	714.186752	cloud-24261	ERROR (solver error, after parsing finished)	30.089036832	17.772430518001784	593.022976	cloud-23933	TIMEOUT	990.308256354	974.2306812549941	716.337152	cloud-23933
nla-digbench-scaling/fermat1-ll_unwindbound1.yml	false	ERROR (solver error, after parsing finished)	33.438159731	18.18912192300195	659.320832	cloud-24259	ERROR (solver error, after parsing finished)	33.253756104	18.357455532008316	658.743296	cloud-24261	ERROR (solver error, after parsing finished)	21.278020166	11.499154527000428	654.520320	cloud-23979	ERROR (solver error, after parsing finished)	28.944239972	15.865394094027579	640.548864	cloud-23938
nla-digbench-scaling/fermat1-ll_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	35.140050472	18.984242360998905	678.088704	cloud-23979	ERROR (solver error, after parsing finished)	31.755480591	17.613786199999595	653.008896	cloud-24276	ERROR (solver error, after parsing finished)	28.679434261	15.558512630999758	672.866304	cloud-23933	ERROR (solver error, after parsing finished)	29.344726253	16.27940216200659	734.093312	cloud-23982
nla-digbench-scaling/fermat1-ll_unwindbound100.yml	false	ERROR (solver error, after parsing finished)	34.090804888	18.360074856998835	688.521216	cloud-23933	ERROR (solver error, after parsing finished)	42.685483491	23.30502744000114	677.715968	cloud-23933	ERROR (solver error, after parsing finished)	32.352275248	17.49233871299657	651.849728	cloud-24259	ERROR (solver error, after parsing finished)	22.920357552	12.62915563597926	610.578432	cloud-23933
nla-digbench-scaling/fermat1-ll_unwindbound2.yml	false	ERROR (solver error, after parsing finished)	31.929975118	17.182765161000134	686.534656	cloud-23933	ERROR (solver error, after parsing finished)	36.564640422	19.903001465005218	661.692416	cloud-24261	ERROR (solver error, after parsing finished)	28.753086839	15.39729146999889	680.710144	cloud-24259	ERROR (solver error, after parsing finished)	28.55805848	15.619092748995172	597.991424	cloud-23938
nla-digbench-scaling/fermat1-ll_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	34.512910803	18.438553996998962	699.908096	cloud-23933	ERROR (solver error, after parsing finished)	40.037559526	21.644160858999385	678.924288	cloud-23979	ERROR (solver error, after parsing finished)	18.283724634	9.962110279004264	628.072448	cloud-23939	ERROR (solver error, after parsing finished)	28.642616745	15.57546050401288	606.515200	cloud-23933
nla-digbench-scaling/fermat1-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	34.803897755	19.109039121001842	694.247424	cloud-24259	ERROR (solver error, after parsing finished)	32.132387242	17.617697730005602	672.419840	cloud-24261	ERROR (solver error, after parsing finished)	24.240354682	13.036850733999017	660.250624	cloud-23933	ERROR (solver error, after parsing finished)	23.856517975	13.05644937598845	642.682880	cloud-23979
nla-digbench-scaling/fermat1-ll_unwindbound50.yml	false	ERROR (solver error, after parsing finished)	35.626507724	19.69755364599996	687.169536	cloud-23979	ERROR (solver error, after parsing finished)	41.580658469	23.089810700003	659.709952	cloud-23979	ERROR (solver error, after parsing finished)	27.385013958	14.721980494003219	642.252800	cloud-23933	ERROR (solver error, after parsing finished)	26.285524623	14.837047709996114	613.244928	cloud-23980
nla-digbench-scaling/fermat1-ll_valuebound1.yml	true	true	35.071307854	19.15870210600002	732.798976	cloud-23933	true	36.012184361	19.37123298199731	727.744512	cloud-24261	ERROR (server error, after parsing finished)	29.134154237	15.423496714996872	653.152256	cloud-23933	true	25.528807588	14.09274141601054	630.910976	cloud-23982
nla-digbench-scaling/fermat1-ll_valuebound10.yml	true	true	35.006710084	19.1374274660011	722.907136	cloud-23933	true	41.535114183	22.28272335499787	690.622464	cloud-24276	ERROR (server error, after parsing finished)	27.685675653	14.874659314002201	661.004288	cloud-23979	true	27.042813181	14.542251765000401	624.349184	cloud-23980
nla-digbench-scaling/fermat1-ll_valuebound100.yml	true	true	47.195320816	25.02899516600155	682.680320	cloud-23979	true	34.242123751	18.466946239990648	709.357568	cloud-24261	ERROR (server error, after parsing finished)	27.454433113	14.665920010003902	647.446528	cloud-24259	true	25.771795201	14.037534189992584	651.526144	cloud-23979
nla-digbench-scaling/fermat1-ll_valuebound2.yml	true	true	39.27890677	20.969659257003514	704.884736	cloud-23979	true	44.728029143	23.677774824001972	685.043712	cloud-24276	ERROR (server error, after parsing finished)	26.98531127	14.420017300999461	641.359872	cloud-23933	true	25.975518674	14.222319296997739	680.669184	cloud-23933
nla-digbench-scaling/fermat1-ll_valuebound20.yml	true	true	37.635660375	20.037623256001098	713.064448	cloud-23933	true	41.057973117	22.041046136997466	715.526144	cloud-23979	ERROR (server error, after parsing finished)	31.070499896	16.763497640000423	681.635840	cloud-24259	true	28.353413291	15.52919868499157	612.827136	cloud-23938
nla-digbench-scaling/fermat1-ll_valuebound5.yml	true	true	38.509127985	20.857688877000328	673.779712	cloud-23933	true	35.969928759	19.217470363000757	711.565312	cloud-23979	ERROR (server error, after parsing finished)	27.123425791	14.530756148999899	686.985216	cloud-23979	true	27.0411877	14.849869647005107	650.743808	cloud-23979
nla-digbench-scaling/fermat1-ll_valuebound50.yml	true	true	38.505781992	20.395257983997	675.110912	cloud-24259	true	26.292362829	14.528541524996399	678.096896	cloud-23943	ERROR (server error, after parsing finished)	22.073012699	11.978857152003911	730.177536	cloud-23979	true	24.810509521	13.665466125996318	607.145984	cloud-23980
nla-digbench-scaling/fermat2-ll_unwindbound1.yml	false	ERROR (solver error, after parsing finished)	34.416004042	18.71297825399961	658.661376	cloud-23933	ERROR (solver error, after parsing finished)	40.260749504	22.166055487999984	665.223168	cloud-23979	ERROR (solver error, after parsing finished)	28.109127687	15.307591790995502	686.854144	cloud-23933	ERROR (solver error, after parsing finished)	23.568162724	12.86276694200933	618.950656	cloud-23933
nla-digbench-scaling/fermat2-ll_unwindbound10.yml	false	ERROR (solver error, after parsing finished)	38.788088867	21.357975957002054	667.394048	cloud-23979	ERROR (solver error, after parsing finished)	39.565435171	22.044211904001713	679.858176	cloud-23979	ERROR (solver error, after parsing finished)	20.761900222	11.167991195005015	622.481408	cloud-23944	ERROR (solver error, after parsing finished)	26.190936881	14.414487624017056	584.708096	cloud-23938
nla-digbench-scaling/fermat2-ll_unwindbound100.yml	false	ERROR (solver error, after parsing finished)	36.309190083	19.835501542998827	666.406912	cloud-23979	ERROR (solver error, after parsing finished)	36.769287085	20.14419230799831	669.802496	cloud-24276	ERROR (solver error, after parsing finished)	26.791707173	14.451251271995716	642.539520	cloud-24259	ERROR (solver error, after parsing finished)	27.195997047	14.648284796014195	604.397568	cloud-23938
nla-digbench-scaling/fermat2-ll_unwindbound2.yml	false	ERROR (solver error, after parsing finished)	35.84068462	19.544356058999256	663.298048	cloud-23979	ERROR (solver error, after parsing finished)	39.24047201	21.52080519000083	646.307840	cloud-24276	ERROR (solver error, after parsing finished)	27.777356986	14.89864797500013	642.736128	cloud-23933	ERROR (solver error, after parsing finished)	24.960266065	13.731494621984893	629.899264	cloud-23938
nla-digbench-scaling/fermat2-ll_unwindbound20.yml	false	ERROR (solver error, after parsing finished)	27.313421502	15.297840843999438	650.334208	cloud-23933	ERROR (solver error, after parsing finished)	32.567758442	18.16134197100473	650.338304	cloud-24261	ERROR (solver error, after parsing finished)	28.874652549	15.573946462995082	619.827200	cloud-23933	ERROR (solver error, after parsing finished)	23.609283008	13.166395312000532	551.620608	cloud-23980
nla-digbench-scaling/fermat2-ll_unwindbound5.yml	false	ERROR (solver error, after parsing finished)	33.369024128	18.201123071998154	644.792320	cloud-24259	ERROR (solver error, after parsing finished)	36.786432824	20.504380762002256	643.493888	cloud-23979	ERROR (solver error, after parsing finished)	27.50691063	14.895317342001363	588.845056	cloud-23933	ERROR (solver error, after parsing finished)	18.355880314	10.51219739401131	600.621056	cloud-23944
nla-digbench-scaling/fermat2-ll_unwindbound50.yml	false	ERROR (solver error, after parsing finished)	39.393082233	21.385738711000158	658.161664	cloud-23979	ERROR (solver error, after parsing finished)	37.655731518	20.91219734000333	608.538624	cloud-23979	ERROR (solver error, after parsing finished)	23.981920902	12.994634757000313	630.689792	cloud-24259	ERROR (solver error, after parsing finished)	20.296416507	11.37072212799103	590.987264	cloud-23939
nla-digbench-scaling/fermat2-ll_valuebound1.yml	true	true	37.03090642	19.906104716999835	635.052032	cloud-23979	true	31.895241079	17.374635699001374	652.967936	cloud-23979	ERROR (server error, after parsing finished)	28.480821181	15.144892405001883	659.410944	cloud-23933	true	28.906543803	15.620761692000087	593.076224	cloud-23938
nla-digbench-scaling/fermat2-ll_valuebound10.yml	true	true	29.803825484	16.09829132899904	642.768896	cloud-23933	true	37.007015256	19.94277235499976	665.051136	cloud-23933	ERROR (server error, after parsing finished)	30.261505504	16.503478089995042	657.522688	cloud-24259	true	29.728720934	16.191205415001605	628.625408	cloud-23982
nla-digbench-scaling/fermat2-ll_valuebound100.yml	true	true	34.417051536	18.704986259002908	681.725952	cloud-23933	true	34.949263147	19.081882763988688	660.312064	cloud-24261	ERROR (server error, after parsing finished)	23.035129578	12.549605548996624	649.596928	cloud-23933	true	30.60433711	16.634960336989025	587.960320	cloud-23938
nla-digbench-scaling/fermat2-ll_valuebound2.yml	true	true	32.108985006	17.297978765000153	707.727360	cloud-24259	true	37.750767232	20.56524228399212	697.724928	cloud-24261	ERROR (server error, after parsing finished)	24.601849917	13.183627553000406	684.867584	cloud-23979	true	27.918576342	15.004801506991498	633.815040	cloud-23933
nla-digbench-scaling/fermat2-ll_valuebound20.yml	true	true	33.456022623	17.984854110000015	670.322688	cloud-24259	true	35.322470155	19.275457878000452	640.020480	cloud-23933	ERROR (server error, after parsing finished)	21.448677542	11.812337997000213	633.552896	cloud-23979	true	23.836077178	13.163923646992771	672.071680	cloud-23980
